username,repo_name,stars,repo_url
amphp,amp,3400.0,https://www.github.com/amphp/amp
danog,MadelineProto,1700.0,https://www.github.com/danog/MadelineProto
amphp,http-server,1100.0,https://www.github.com/amphp/http-server
unreal4u,telegram-api,,https://www.github.com/unreal4u/telegram-api
amphp,http-client,,https://www.github.com/amphp/http-client
amphp,parallel,,https://www.github.com/amphp/parallel
php-service-bus,service-bus,,https://www.github.com/php-service-bus/service-bus
amphp,mysql,,https://www.github.com/amphp/mysql
amphp,byte-stream,,https://www.github.com/amphp/byte-stream
amphp,parallel-functions,,https://www.github.com/amphp/parallel-functions
amphp,process,,https://www.github.com/amphp/process
amphp,socket,,https://www.github.com/amphp/socket
amphp,redis,,https://www.github.com/amphp/redis
kelunik,acme,,https://www.github.com/kelunik/acme
amphp,dns,,https://www.github.com/amphp/dns
amphp,websocket-client,,https://www.github.com/amphp/websocket-client
PeeHaa,mailgrab,,https://www.github.com/PeeHaa/mailgrab
amphp,sync,,https://www.github.com/amphp/sync
jolicode,asynit,,https://www.github.com/jolicode/asynit
amphp,websocket-server,,https://www.github.com/amphp/websocket-server
amphp,cache,,https://www.github.com/amphp/cache
amphp,file,,https://www.github.com/amphp/file
amphp,postgres,,https://www.github.com/amphp/postgres
amphp,serialization,,https://www.github.com/amphp/serialization
amphp,beanstalk,,https://www.github.com/amphp/beanstalk
amphp,windows-registry,,https://www.github.com/amphp/windows-registry
amphp,hpack,,https://www.github.com/amphp/hpack
phpinnacle,ridge,,https://www.github.com/phpinnacle/ridge
amphp,aerys,,https://www.github.com/amphp/aerys
Room-11,Jeeves,,https://www.github.com/Room-11/Jeeves
